age,workclass,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income,capital,workclass.missing,native-country.missing
28,Private,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,99,Philippines,<=50K,0,0,0
37,Private,8,Never-married,Craft-repair,Unmarried,White,Male,40,United-States,<=50K,0,0,0
30,Private,9,Never-married,Sales,Not-in-family,White,Male,50,United-States,<=50K,0,0,0
48,Private,11,Divorced,Other-service,Not-in-family,White,Male,44,United-States,<=50K,0,0,0
47,Private,1,Divorced,Other-service,Not-in-family,White,Female,15,United-States,<=50K,0,0,0
54,Private,10,Widowed,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
38,Private,9,Divorced,Sales,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
38,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,0,0,0
38,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Poland,<=50K,-2051,0,0
50,Private,8,Married-civ-spouse,Sales,Husband,White,Male,80,United-States,<=50K,0,0,0
18,Private,8,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,40,United-States,<=50K,0,0,0
66,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K,0,0,0
17,?,6,Never-married,?,Own-child,White,Female,8,United-States,<=50K,0,1,0
51,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,21,United-States,<=50K,0,0,0
50,Private,8,Divorced,Protective-serv,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
36,Private,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0,0,0
22,Private,12,Never-married,Exec-managerial,Unmarried,White,Male,40,United-States,<=50K,0,0,0
21,Private,10,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0,0,0
28,Private,9,Never-married,Sales,Not-in-family,Other,Male,40,India,<=50K,0,0,0
59,Local-gov,5,Married-civ-spouse,Other-service,Wife,White,Female,30,United-States,>50K,0,0,0
44,Self-emp-inc,8,Divorced,Other-service,Unmarried,White,Female,33,United-States,<=50K,0,0,0
33,Private,8,Married-civ-spouse,Sales,Wife,White,Female,45,United-States,<=50K,0,0,0
45,Private,5,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,0,0,0
33,Private,9,Divorced,Exec-managerial,Own-child,White,Female,40,United-States,<=50K,0,0,0
71,Private,3,Widowed,Transport-moving,Not-in-family,White,Male,10,United-States,<=50K,0,0,0
42,Private,9,Divorced,Prof-specialty,Unmarried,White,Female,20,United-States,<=50K,0,0,0
32,Private,8,Never-married,Other-service,Not-in-family,White,Male,48,United-States,<=50K,0,0,0
29,Private,9,Never-married,Other-service,Not-in-family,Other,Male,40,?,<=50K,-1590,0,1
54,Self-emp-not-inc,8,Married-civ-spouse,Sales,Husband,White,Male,70,United-States,<=50K,0,0,0
69,Private,8,Divorced,Adm-clerical,Not-in-family,White,Female,25,United-States,<=50K,0,0,0
63,Private,6,Married-civ-spouse,Protective-serv,Husband,White,Male,37,United-States,>50K,4386,0,0
17,Never-worked,5,Never-married,?,Own-child,White,Male,30,United-States,<=50K,0,0,0
23,?,9,Never-married,?,Not-in-family,White,Male,10,United-States,<=50K,0,1,0
29,Self-emp-not-inc,8,Never-married,Craft-repair,Not-in-family,White,Male,45,United-States,<=50K,0,0,0
22,Local-gov,9,Never-married,Prof-specialty,Not-in-family,White,Female,21,United-States,<=50K,0,0,0
50,Self-emp-inc,8,Married-civ-spouse,Sales,Husband,White,Male,48,United-States,>50K,0,0,0
52,Private,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,0,0,0
66,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,3818,0,0
46,Private,12,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K,0,0,0
67,Private,9,Divorced,Other-service,Unmarried,Black,Female,41,United-States,<=50K,0,0,0
20,State-gov,8,Never-married,Tech-support,Own-child,White,Female,24,United-States,<=50K,0,0,0
36,Self-emp-not-inc,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,99,United-States,<=50K,0,0,0
54,Local-gov,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,0,0,0
50,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K,0,0,0
22,Private,8,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0,0,0
32,Private,9,Divorced,Exec-managerial,Not-in-family,Black,Male,40,United-States,<=50K,0,0,0
32,Private,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,>50K,-1485,0,0
45,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,<=50K,0,0,0
41,Private,8,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
24,Private,12,Never-married,Other-service,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
53,Private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,44,United-States,>50K,0,0,0
37,Private,8,Never-married,Adm-clerical,Own-child,White,Female,37,United-States,<=50K,0,0,0
28,State-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,<=50K,0,0,0
27,Private,12,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
21,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,37,United-States,<=50K,0,0,0
30,Private,8,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,0,0,0
46,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,3103,0,0
25,Private,8,Never-married,Craft-repair,Other-relative,White,Male,40,United-States,<=50K,0,0,0
47,Private,3,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Mexico,<=50K,0,0,0
44,Private,9,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,0,0,0
43,Private,12,Divorced,Tech-support,Not-in-family,White,Male,40,United-States,<=50K,-1876,0,0
25,Private,11,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
38,Private,9,Divorced,Tech-support,Unmarried,White,Female,50,United-States,<=50K,0,0,0
22,Private,4,Never-married,Handlers-cleaners,Other-relative,White,Male,30,United-States,<=50K,0,0,0
46,Private,2,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,<=50K,0,0,0
42,Self-emp-not-inc,8,Divorced,Sales,Own-child,White,Male,50,?,<=50K,0,0,1
77,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,White,Male,8,United-States,<=50K,0,0,0
43,Private,8,Separated,Adm-clerical,Unmarried,White,Female,20,United-States,<=50K,0,0,0
50,Private,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,30,United-States,<=50K,0,0,0
36,Local-gov,6,Never-married,Other-service,Unmarried,White,Female,23,United-States,<=50K,0,0,0
55,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0,0,0
28,Private,8,Never-married,Machine-op-inspct,Unmarried,White,Female,40,Guatemala,<=50K,0,0,0
52,Private,8,Divorced,Sales,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
37,Federal-gov,9,Divorced,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K,0,0,0
40,Private,5,Divorced,Machine-op-inspct,Not-in-family,Black,Female,40,United-States,<=50K,0,0,0
28,Private,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0,0,0
61,?,3,Divorced,?,Not-in-family,White,Male,20,United-States,<=50K,0,1,0
29,Private,8,Never-married,Adm-clerical,Other-relative,White,Female,40,United-States,<=50K,0,0,0
40,Private,8,Never-married,Other-service,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
28,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,?,<=50K,0,0,1
51,?,9,Divorced,?,Not-in-family,Black,Male,50,United-States,<=50K,0,1,0
41,Private,8,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
39,Private,8,Divorced,Machine-op-inspct,Unmarried,White,Female,40,Mexico,<=50K,0,0,0
25,Private,12,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
22,Private,8,Never-married,Transport-moving,Not-in-family,White,Male,35,United-States,<=50K,0,0,0
48,Private,8,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
55,Private,8,Widowed,Adm-clerical,Other-relative,White,Female,40,United-States,<=50K,0,0,0
33,Private,6,Never-married,Adm-clerical,Not-in-family,White,Female,35,United-States,<=50K,0,0,0
36,Private,12,Divorced,Prof-specialty,Not-in-family,White,Female,50,United-States,<=50K,0,0,0
30,Private,12,Never-married,Adm-clerical,Not-in-family,White,Male,50,United-States,<=50K,0,0,0
54,Self-emp-not-inc,8,Divorced,Prof-specialty,Not-in-family,White,Male,20,United-States,<=50K,0,0,0
22,Private,9,Never-married,Other-service,Not-in-family,White,Female,30,United-States,<=50K,0,0,0
51,Private,8,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,<=50K,-2002,0,0
33,Private,8,Divorced,Other-service,Unmarried,Black,Male,40,United-States,<=50K,0,0,0
54,Private,4,Separated,Craft-repair,Unmarried,White,Male,40,United-States,<=50K,0,0,0
52,Private,10,Never-married,Farming-fishing,Not-in-family,White,Male,50,United-States,<=50K,0,0,0
38,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,?,>50K,0,0,1
37,Private,9,Divorced,Sales,Not-in-family,White,Male,40,Outlying-US(Guam-USVI-etc),<=50K,0,0,0
28,Private,9,Never-married,Prof-specialty,Not-in-family,White,Male,25,United-States,<=50K,0,0,0
35,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,<=50K,0,0,0
18,Private,6,Never-married,Other-service,Own-child,White,Female,20,United-States,<=50K,0,0,0
41,Self-emp-not-inc,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,-2179,0,0
35,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,<=50K,0,0,0
27,?,12,Married-civ-spouse,?,Wife,Black,Female,35,?,>50K,0,1,1
41,Private,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,48,United-States,<=50K,0,0,0
31,Private,12,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,0,0,0
84,Local-gov,10,Widowed,Adm-clerical,Not-in-family,White,Female,14,United-States,<=50K,0,0,0
39,Private,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0,0,0
34,Private,8,Divorced,Protective-serv,Not-in-family,Black,Male,45,United-States,<=50K,0,0,0
31,Local-gov,12,Never-married,Prof-specialty,Not-in-family,White,Male,45,United-States,<=50K,0,0,0
33,Private,8,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,3103,0,0
52,Self-emp-inc,8,Married-civ-spouse,Sales,Husband,White,Male,50,Cuba,<=50K,0,0,0
32,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,<=50K,0,0,0
64,?,8,Married-civ-spouse,?,Husband,White,Male,50,United-States,>50K,0,1,0
27,Local-gov,12,Married-civ-spouse,Protective-serv,Husband,White,Male,45,United-States,>50K,0,0,0
36,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,-1977,0,0
35,Private,9,Never-married,Transport-moving,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
34,Private,8,Married-civ-spouse,Adm-clerical,Wife,White,Female,20,United-States,>50K,0,0,0
51,Local-gov,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,-1902,0,0
44,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
22,?,9,Never-married,?,Own-child,White,Male,40,United-States,<=50K,0,1,0
56,Private,8,Divorced,Craft-repair,Other-relative,White,Male,40,United-States,<=50K,0,0,0
26,Local-gov,9,Never-married,Protective-serv,Not-in-family,White,Male,60,United-States,>50K,0,0,0
65,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,0,0,0
79,Local-gov,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,7,United-States,<=50K,0,0,0
47,Private,8,Divorced,Sales,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
22,Private,8,Never-married,Adm-clerical,Not-in-family,Other,Female,40,United-States,<=50K,0,0,0
39,Local-gov,8,Separated,Exec-managerial,Unmarried,White,Male,40,United-States,<=50K,0,0,0
34,State-gov,8,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,United-States,<=50K,0,0,0
52,Self-emp-not-inc,10,Divorced,Prof-specialty,Not-in-family,White,Female,35,United-States,<=50K,0,0,0
51,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,10,United-States,>50K,0,0,0
34,Self-emp-not-inc,8,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,<=50K,0,0,0
24,Private,9,Never-married,Prof-specialty,Own-child,White,Female,40,United-States,<=50K,0,0,0
36,State-gov,14,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Female,40,Philippines,<=50K,0,0,0
73,Self-emp-not-inc,8,Widowed,Farming-fishing,Not-in-family,White,Male,77,United-States,<=50K,-1668,0,0
39,Private,9,Never-married,Other-service,Unmarried,Black,Female,40,United-States,<=50K,0,0,0
41,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,0,0,0
41,Private,8,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
32,Private,8,Never-married,Adm-clerical,Unmarried,White,Male,40,United-States,<=50K,0,0,0
25,Private,12,Never-married,Prof-specialty,Not-in-family,White,Male,60,United-States,<=50K,0,0,0
52,Private,5,Widowed,Sales,Unmarried,Black,Female,40,United-States,<=50K,0,0,0
46,Private,11,Divorced,Sales,Unmarried,White,Female,38,United-States,<=50K,0,0,0
21,Private,8,Never-married,Machine-op-inspct,Not-in-family,White,Male,45,United-States,<=50K,0,0,0
31,Private,5,Separated,Transport-moving,Unmarried,White,Male,40,United-States,<=50K,0,0,0
32,Private,9,Never-married,Other-service,Own-child,White,Female,38,United-States,<=50K,0,0,0
53,Private,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,43,United-States,>50K,0,0,0
33,Private,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,<=50K,0,0,0
19,?,6,Never-married,?,Unmarried,White,Female,30,United-States,<=50K,0,1,0
26,Private,8,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
56,Private,8,Separated,Adm-clerical,Other-relative,Black,Female,40,United-States,<=50K,0,0,0
66,Self-emp-not-inc,6,Divorced,Other-service,Not-in-family,White,Female,40,United-States,>50K,0,0,0
26,Local-gov,8,Divorced,Adm-clerical,Unmarried,White,Female,25,United-States,<=50K,0,0,0
26,Private,8,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
59,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
32,Federal-gov,8,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,<=50K,0,0,0
36,Private,8,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K,0,0,0
27,Private,8,Never-married,Adm-clerical,Not-in-family,Black,Female,40,United-States,<=50K,0,0,0
77,Private,5,Married-civ-spouse,Other-service,Husband,Black,Male,30,United-States,<=50K,3818,0,0
22,Private,9,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K,0,0,0
58,Private,8,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K,0,0,0
43,Private,12,Divorced,Sales,Unmarried,White,Female,40,United-States,>50K,0,0,0
28,Self-emp-not-inc,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,70,United-States,>50K,0,0,0
55,Private,10,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
23,Private,12,Never-married,Tech-support,Own-child,Black,Male,40,United-States,<=50K,0,0,0
33,Self-emp-not-inc,6,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,<=50K,0,0,0
43,Private,12,Divorced,Prof-specialty,Unmarried,White,Female,24,Outlying-US(Guam-USVI-etc),<=50K,0,0,0
17,Private,6,Never-married,Other-service,Own-child,White,Male,15,United-States,<=50K,-1721,0,0
35,?,8,Never-married,?,Unmarried,Black,Female,40,United-States,<=50K,0,1,0
29,Local-gov,13,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,<=50K,0,0,0
27,Private,12,Never-married,Prof-specialty,Not-in-family,White,Female,50,United-States,<=50K,0,0,0
21,Private,9,Never-married,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K,0,0,0
40,Self-emp-not-inc,12,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Dominican-Republic,>50K,0,0,0
48,Private,12,Separated,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,40,Philippines,<=50K,0,0,0
35,Self-emp-not-inc,8,Divorced,Machine-op-inspct,Unmarried,White,Male,40,United-States,<=50K,0,0,0
35,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
32,Private,4,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,<=50K,0,0,0
25,Private,9,Never-married,Sales,Own-child,White,Male,40,United-States,<=50K,0,0,0
49,Private,8,Divorced,Other-service,Not-in-family,White,Male,40,Portugal,<=50K,0,0,0
35,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,0,0,0
23,Private,9,Divorced,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,0,0,0
22,Private,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,48,United-States,<=50K,0,0,0
50,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,35,United-States,<=50K,0,0,0
18,Private,9,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
32,Private,7,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,>50K,0,0,0
28,Private,8,Never-married,Machine-op-inspct,Own-child,White,Female,40,United-States,<=50K,0,0,0
59,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50,United-States,<=50K,0,0,0
58,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K,0,0,0
35,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,0,0,0
28,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
62,?,8,Married-civ-spouse,?,Husband,White,Male,18,United-States,<=50K,0,1,0
41,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,52,United-States,<=50K,0,0,0
50,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
50,Private,2,Married-spouse-absent,Other-service,Unmarried,White,Female,34,Mexico,<=50K,0,0,0
47,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,0,0,0
18,?,9,Never-married,?,Own-child,White,Male,40,Puerto-Rico,<=50K,0,1,0
29,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,0,0,0
58,Private,8,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,<=50K,0,0,0
55,Private,8,Married-civ-spouse,Sales,Wife,White,Female,50,United-States,<=50K,0,0,0
21,Private,9,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K,0,0,0
50,Private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,<=50K,0,0,0
27,Private,12,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Female,40,Philippines,<=50K,0,0,0
50,Federal-gov,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,United-States,<=50K,0,0,0
21,Private,4,Never-married,Machine-op-inspct,Own-child,Black,Male,20,United-States,<=50K,0,0,0
22,Private,10,Never-married,Other-service,Own-child,White,Male,30,United-States,<=50K,0,0,0
60,Private,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,37,United-States,<=50K,2228,0,0
